text,label,label_name
"Someone stole my wallet earlier today, not sure exactly when, probably on Piccadilly circus. Can you check if there were any attempts to use the card and obviously block it?",18,lost_or_stolen_card
Will declined funds I tried to withdraw be returned to me?,28,wrong_amount_of_cash_received
Why was I blocked from withdrawing from the ATM?,9,declined_cash_withdrawal
Where can I link a new card?,6,card_linking
When will my new card be delivered?,4,card_arrival
I was given the wrong amount of cash,28,wrong_amount_of_cash_received
I need to order a new card as my other one was stolen.,18,lost_or_stolen_card
How do I obtain a disposable virtual card?,16,get_disposable_virtual_card
Is the ATM broken? I can't get cash from it.,9,declined_cash_withdrawal
Can i make transactions before identity verification is complete?,27,why_verify_identity
There is a payment that I made that hasn't gone through yet.,20,pending_card_payment
Can i make transactions before identity verification?,27,why_verify_identity
My top up is not showing up in my wallet!,22,topping_up_by_card
You shorted me money when I tried to make a withdrawal.,28,wrong_amount_of_cash_received
"I can't remember my app code, can you reset it?",19,passcode_forgotten
Weird charges are appearing in my debit account.,11,direct_debit_payment_not_recognised
The top-up verification code is missing,25,verify_top_up
I tried withdrawing but my cash is not showing up?,28,wrong_amount_of_cash_received
What is the closest ATM?,2,atm_support
There is a debit paymet that I don't recognize.,11,direct_debit_payment_not_recognised
The rate of exchange for my cash withdrawal is wrong.,29,wrong_exchange_rate_for_cash_withdrawal
What happened! I asked for 30 pounds at your ATM and only go 10. The machine lied about it too. It said I received the full 30 pounds. Someone better help me asap on this.,28,wrong_amount_of_cash_received
My card was taken from me,18,lost_or_stolen_card
Why is the exchange rate wrong when I purchase something abroad?,8,card_payment_wrong_exchange_rate
Can you show me how to verify the top-up card?,25,verify_top_up
I have a direct debit I didn't make,11,direct_debit_payment_not_recognised
Where are the ATMs that I can use Mastercard?,2,atm_support
Why can't I see the top-up amount I just added to my account?,22,topping_up_by_card
When are you going to activate my card?,0,activate_my_card
I need to cancel a transaction on my debit card.,11,direct_debit_payment_not_recognised
I want to know why I have been unable to withdrawn funds.,9,declined_cash_withdrawal
Do I have to go somewhere to activate my card?,0,activate_my_card
The exchange rate for the money I took out in a foreign country is wrong.,29,wrong_exchange_rate_for_cash_withdrawal
What is the purpose for verifying my identity?,27,why_verify_identity
How can I get my money back for a payment i didnt make,11,direct_debit_payment_not_recognised
Where do I go to add a new card?,6,card_linking
What kinds of cards can I use to top up?,21,supported_cards_and_currencies
Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!,15,failed_transfer
Do I have to use bank approved ATM's,2,atm_support
How long does it actually take for a card payment to go through? There's one stuck since a couple days already that doesn't seem to move,20,pending_card_payment
The ATM wouldn't let me withdraw cash.,9,declined_cash_withdrawal
I see a direct debit transaction that I didn't make.,11,direct_debit_payment_not_recognised
what are exchange rates,13,exchange_rate
What do the disposable cards do?,16,get_disposable_virtual_card
How do I link a new card?,6,card_linking
How can my new card be activated?,0,activate_my_card
I wish to use my American Express to put funds into my account.,21,supported_cards_and_currencies
How come I can't seem to verify my id?,23,unable_to_verify_identity
How is top-up verified?,25,verify_top_up
How long will it take for me to get my card?,4,card_arrival
I made a payment that's pending. Will it go through?,20,pending_card_payment
I couldn't get money from the ATM,9,declined_cash_withdrawal
Where do i find my PIN?,17,get_physical_card
"When I got cash, my exchange rate was wrong.",29,wrong_exchange_rate_for_cash_withdrawal
please help my transfer go through,15,failed_transfer
I already have a card and want to link it,6,card_linking
I'm not sure how to complete the identity checks process.,24,verify_my_identity
My card stopped working when I use it,7,card_not_working
What form of identification is accepted?,24,verify_my_identity
I tried to use my card to withdrawal money from the ATM in Notting Hill but it didn't work. This is the first time I've tried using it. Is my card working?,9,declined_cash_withdrawal
I do not have what is required to prove my identity,23,unable_to_verify_identity
what is the matter?,11,direct_debit_payment_not_recognised
I made a purchase and was charged at the wrong foreign exchange rate.,8,card_payment_wrong_exchange_rate
Please explain how I use the disposable cards?,16,get_disposable_virtual_card
I forgot my password to get into the app!,19,passcode_forgotten
Can someone please help assist me by explaining to me why my pass-code is not working?,19,passcode_forgotten
What is the age requirement?,1,age_limit
Is it possible for me to set up separate accounts for my kids?,1,age_limit
how can i top up?,22,topping_up_by_card
"Card payment is still pending, why is that the case?",20,pending_card_payment
"I have an unknown debit charge in my statement, why?",11,direct_debit_payment_not_recognised
I did not have the right exchange rate applied to my situation of pulling out cash,29,wrong_exchange_rate_for_cash_withdrawal
Why is my money gone right when I attempted to top up,22,topping_up_by_card
"I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.",6,card_linking
I withdrew $100 but only received $20,28,wrong_amount_of_cash_received
Can I have it be delivered at a certain time?,5,card_delivery_estimate
I am having problems with my physical card.,7,card_not_working
Can I use my new card?,0,activate_my_card
Is there places where I can't withdraw money?,2,atm_support
Can I have it by a certain date?,5,card_delivery_estimate
"What are the steps to activate the card, as it does not seem to work?",0,activate_my_card
The app doesn't know it's me.,23,unable_to_verify_identity
Where do I verify my identity?,24,verify_my_identity
Where do I go to get the code to verify the top up card?,25,verify_top_up
My card is gone I think it was stolen,18,lost_or_stolen_card
I bought an item then noticed the exchange rate was wrong.,8,card_payment_wrong_exchange_rate
What is the rate for exchange fees?,12,exchange_charge
Can you please tell me where my card is? I ordered it 2 weeks ago!,4,card_arrival
How long will it take to have my card mailed to me?,5,card_delivery_estimate
My account statements show a debit payment that I didn't make it's from some time ago I need to know if it is disputable.,11,direct_debit_payment_not_recognised
I have tried 5 times at this point to complete a transfer that's simply standard. What appears to be the problem? Is your system messed up?,15,failed_transfer
"Would you be able to offer me a discount, since I need to exchange currencies frequently?",12,exchange_charge
Why is there an additional fee showing on the statement I received?,14,extra_charge_on_statement
